Order ID,Customer ID,Product ID,Product Category,Order Date,Quantity,Unit Price,Order Value
604bf430-713c-4646-9311-85130169cf67,cb694173-1aa0-4bdf-b425-b6e3c29abd74,f3732257-6df7-4c5b-8ef1-3ebdc3fcc547,Broccoli,20-02-2023,8,121.33,970.67
604bf430-713c-4646-9311-85130169cf67,cb694173-1aa0-4bdf-b425-b6e3c29abd74,b2328122-913d-4b70-9749-ff430a3af30d,Beans,20-02-2023,9,94.84,853.58
6725f2a7-ac6d-47c5-aac1-e5fa8f98d269,de1d4ed4-a0b7-439e-a8b0-06937283cb21,f3732257-6df7-4c5b-8ef1-3ebdc3fcc547,Broccoli,26-05-2023,10,76.53,765.25
6725f2a7-ac6d-47c5-aac1-e5fa8f98d269,de1d4ed4-a0b7-439e-a8b0-06937283cb21,acae3c86-f51f-449b-bddf-05acd2935721,Potato,26-05-2023,9,68.93,620.35
6725f2a7-ac6d-47c5-aac1-e5fa8f98d269,de1d4ed4-a0b7-439e-a8b0-06937283cb21,cbc28915-02f6-42c4-9db8-c0461fa9c989,Rice,26-05-2023,7,44.02,308.15
e4e98336-a63e-46d6-8d0e-d03335ade70b,f83f33ec-ec10-410f-a570-88bb9753ed29,c4cf5b93-682a-433e-b5b5-06728d594cf3,Garlic,29-05-2023,4,206.61,826.43
e4e98336-a63e-46d6-8d0e-d03335ade70b,f83f33ec-ec10-410f-a570-88bb9753ed29,79d60e6d-b624-4b5d-8f0d-6d2c41d22352,Sugar,29-05-2023,10,49.98,499.84
e4e98336-a63e-46d6-8d0e-d03335ade70b,f83f33ec-ec10-410f-a570-88bb9753ed29,771faf3e-ec95-4b2d-be2a-4f336bab097e,Spinach,29-05-2023,4,83.7,334.8
c828fe81-6243-4071-a4af-ed732c45ca6d,dbacd281-5cf9-4a5f-8447-50d54000d6fb,03b62fc9-9900-451b-bfb6-01b67c3ec167,Lentils,02-03-2023,5,50.64,253.22
c828fe81-6243-4071-a4af-ed732c45ca6d,dbacd281-5cf9-4a5f-8447-50d54000d6fb,38fd49bf-94ab-4d57-b434-0b76999d9b7a,Apple,02-03-2023,7,105.98,741.84
c828fe81-6243-4071-a4af-ed732c45ca6d,dbacd281-5cf9-4a5f-8447-50d54000d6fb,771faf3e-ec95-4b2d-be2a-4f336bab097e,Spinach,02-03-2023,4,21.96,87.86
c828fe81-6243-4071-a4af-ed732c45ca6d,dbacd281-5cf9-4a5f-8447-50d54000d6fb,71619b83-21e3-41a5-9f4c-c59f143f58e7,Spaghetti,02-03-2023,8,104.75,838.01
8faff50e-0d12-4c8a-b2d1-94c102aaec4b,5a4ff662-6941-42f2-a266-ab381e41b67d,38fd49bf-94ab-4d57-b434-0b76999d9b7a,Apple,25-07-2023,9,53.09,477.84
8faff50e-0d12-4c8a-b2d1-94c102aaec4b,5a4ff662-6941-42f2-a266-ab381e41b67d,f3732257-6df7-4c5b-8ef1-3ebdc3fcc547,Broccoli,25-07-2023,2,40.72,81.43
8faff50e-0d12-4c8a-b2d1-94c102aaec4b,5a4ff662-6941-42f2-a266-ab381e41b67d,0deaf92e-e104-4410-87b6-3194eb20b5cb,Grapes,25-07-2023,8,85.17,681.37
78a26be2-0511-4db2-9ffa-e1d5d379311e,0cb05d40-f8d1-4b06-ac9f-de6e5518d661,06579e7f-38d8-4c42-8c83-93dd2f2d063b,Onion,19-08-2023,10,88.16,881.6
78a26be2-0511-4db2-9ffa-e1d5d379311e,0cb05d40-f8d1-4b06-ac9f-de6e5518d661,386278be-20f5-48ea-8a05-f1cdd64cf5b0,Strawberry,19-08-2023,5,170.04,850.19
78a26be2-0511-4db2-9ffa-e1d5d379311e,0cb05d40-f8d1-4b06-ac9f-de6e5518d661,8652e400-0be2-4ec1-84b9-82b47465aba5,Bread,19-08-2023,2,26,51.99
68ad5d5d-bab1-4f11-ad51-a0e5004a870b,8fb76fed-9fb4-4ec7-9bfb-5075e6dca61c,03b62fc9-9900-451b-bfb6-01b67c3ec167,Lentils,14-05-2023,10,21.51,215.07
68ad5d5d-bab1-4f11-ad51-a0e5004a870b,8fb76fed-9fb4-4ec7-9bfb-5075e6dca61c,06579e7f-38d8-4c42-8c83-93dd2f2d063b,Onion,14-05-2023,6,155.06,930.35
68ad5d5d-bab1-4f11-ad51-a0e5004a870b,8fb76fed-9fb4-4ec7-9bfb-5075e6dca61c,79d60e6d-b624-4b5d-8f0d-6d2c41d22352,Sugar,14-05-2023,9,38.24,344.15
68ad5d5d-bab1-4f11-ad51-a0e5004a870b,8fb76fed-9fb4-4ec7-9bfb-5075e6dca61c,0deaf92e-e104-4410-87b6-3194eb20b5cb,Grapes,14-05-2023,2,220.47,440.94
68ad5d5d-bab1-4f11-ad51-a0e5004a870b,8fb76fed-9fb4-4ec7-9bfb-5075e6dca61c,87640580-0fd9-43bc-a493-33192f4162c5,Watermelon,14-05-2023,3,210.04,630.12
68ad5d5d-bab1-4f11-ad51-a0e5004a870b,8fb76fed-9fb4-4ec7-9bfb-5075e6dca61c,7676498c-893b-48dc-8b77-75c0bcf8787a,Carrot,14-05-2023,1,203.81,203.81
5184c8d2-98d7-4c29-a233-2c329ead9000,aeb8a68c-89aa-4c9f-a323-4575e3e5ed5b,03b62fc9-9900-451b-bfb6-01b67c3ec167,Lentils,22-06-2023,9,15.1,135.91
5184c8d2-98d7-4c29-a233-2c329ead9000,aeb8a68c-89aa-4c9f-a323-4575e3e5ed5b,0deaf92e-e104-4410-87b6-3194eb20b5cb,Grapes,22-06-2023,4,86.6,346.4
5184c8d2-98d7-4c29-a233-2c329ead9000,aeb8a68c-89aa-4c9f-a323-4575e3e5ed5b,7676498c-893b-48dc-8b77-75c0bcf8787a,Carrot,22-06-2023,7,50.54,353.79
1d554ea6-e235-401c-b0d1-0326d8ec8c86,e67b581d-51c0-4b06-82dd-748aec3b1fbc,771faf3e-ec95-4b2d-be2a-4f336bab097e,Spinach,17-05-2023,10,71.25,712.55
1d554ea6-e235-401c-b0d1-0326d8ec8c86,e67b581d-51c0-4b06-82dd-748aec3b1fbc,d36d024f-3149-4494-af58-cc0b8df52a92,Mango,17-05-2023,8,98.04,784.35
1d554ea6-e235-401c-b0d1-0326d8ec8c86,e67b581d-51c0-4b06-82dd-748aec3b1fbc,42098466-082c-4bc6-b625-2555f9505137,Cabbage,17-05-2023,2,138.57,277.15
1d554ea6-e235-401c-b0d1-0326d8ec8c86,e67b581d-51c0-4b06-82dd-748aec3b1fbc,7676498c-893b-48dc-8b77-75c0bcf8787a,Carrot,17-05-2023,7,18.63,130.44
45b599e9-e49f-4f3f-ac44-3bc11d948eff,2af63543-6b9a-4f22-9616-8d000806c4ea,9f609d6e-803b-4b72-8093-f19b11e2673f,Orange,16-08-2023,8,47.53,380.24
45b599e9-e49f-4f3f-ac44-3bc11d948eff,2af63543-6b9a-4f22-9616-8d000806c4ea,0deaf92e-e104-4410-87b6-3194eb20b5cb,Grapes,16-08-2023,3,110.85,332.55
45b599e9-e49f-4f3f-ac44-3bc11d948eff,2af63543-6b9a-4f22-9616-8d000806c4ea,79d60e6d-b624-4b5d-8f0d-6d2c41d22352,Sugar,16-08-2023,8,79.97,639.79
70ec1a0f-18c4-4051-b482-f7c3e726c1bd,7e550d20-ea5d-4214-a677-caaf80aa189d,bf202d8c-cbe6-4a88-aac4-91e222de5a58,Tomato,28-02-2023,6,77.18,463.1
70ec1a0f-18c4-4051-b482-f7c3e726c1bd,7e550d20-ea5d-4214-a677-caaf80aa189d,06579e7f-38d8-4c42-8c83-93dd2f2d063b,Onion,28-02-2023,9,32.26,290.38
5f8697c3-00e7-4ff4-8f43-342279613f5f,4be27f26-cba8-440d-ab20-735900c54543,c4cf5b93-682a-433e-b5b5-06728d594cf3,Garlic,03-06-2023,4,156.88,627.53
5f8697c3-00e7-4ff4-8f43-342279613f5f,4be27f26-cba8-440d-ab20-735900c54543,87640580-0fd9-43bc-a493-33192f4162c5,Watermelon,03-06-2023,9,62.86,565.75
5f8697c3-00e7-4ff4-8f43-342279613f5f,4be27f26-cba8-440d-ab20-735900c54543,7676498c-893b-48dc-8b77-75c0bcf8787a,Carrot,03-06-2023,7,11.68,81.78
5f8697c3-00e7-4ff4-8f43-342279613f5f,4be27f26-cba8-440d-ab20-735900c54543,bf202d8c-cbe6-4a88-aac4-91e222de5a58,Tomato,03-06-2023,8,120.76,966.06
3a99feb4-c818-4c55-a06a-70bfca937b9e,2a039882-7282-48a7-8612-32c6da6ab687,9f609d6e-803b-4b72-8093-f19b11e2673f,Orange,28-07-2023,3,208.59,625.77
3a99feb4-c818-4c55-a06a-70bfca937b9e,2a039882-7282-48a7-8612-32c6da6ab687,d36d024f-3149-4494-af58-cc0b8df52a92,Mango,28-07-2023,4,215.84,863.37
3a99feb4-c818-4c55-a06a-70bfca937b9e,2a039882-7282-48a7-8612-32c6da6ab687,06579e7f-38d8-4c42-8c83-93dd2f2d063b,Onion,28-07-2023,10,63.55,635.55
3a99feb4-c818-4c55-a06a-70bfca937b9e,2a039882-7282-48a7-8612-32c6da6ab687,acae3c86-f51f-449b-bddf-05acd2935721,Potato,28-07-2023,7,88.29,618.04
3a99feb4-c818-4c55-a06a-70bfca937b9e,2a039882-7282-48a7-8612-32c6da6ab687,a7d1e464-93b0-4db8-9aed-615885052475,Banana,28-07-2023,6,127.9,767.42
908a08ae-666b-4df1-96e9-e13a4bb660dd,45ef1be6-6663-4a7c-9192-be97eec276dc,7676498c-893b-48dc-8b77-75c0bcf8787a,Carrot,06-07-2023,7,116.98,818.84
908a08ae-666b-4df1-96e9-e13a4bb660dd,45ef1be6-6663-4a7c-9192-be97eec276dc,b2328122-913d-4b70-9749-ff430a3af30d,Beans,06-07-2023,3,149.46,448.37
908a08ae-666b-4df1-96e9-e13a4bb660dd,45ef1be6-6663-4a7c-9192-be97eec276dc,e6fb1bab-d2a1-4daa-953c-c2f1fd6356bb,Pasta,06-07-2023,5,5,24.98
908a08ae-666b-4df1-96e9-e13a4bb660dd,45ef1be6-6663-4a7c-9192-be97eec276dc,ec9dd41c-7781-46b0-9870-1d32b17bc907,Flour,06-07-2023,9,67.09,603.84
fd281e21-f231-4a2b-a8e6-24a1a9ca6832,2f7f9105-e13f-475c-a324-f17116edabec,f3732257-6df7-4c5b-8ef1-3ebdc3fcc547,Broccoli,07-05-2023,2,113.08,226.17
fd281e21-f231-4a2b-a8e6-24a1a9ca6832,2f7f9105-e13f-475c-a324-f17116edabec,b2328122-913d-4b70-9749-ff430a3af30d,Beans,07-05-2023,5,117.79,588.93
176e8170-d838-4f22-a2b2-10348d3a91a0,d934da45-158a-4db7-a84c-8d489f104714,c4cf5b93-682a-433e-b5b5-06728d594cf3,Garlic,02-06-2023,4,45.59,182.34
176e8170-d838-4f22-a2b2-10348d3a91a0,d934da45-158a-4db7-a84c-8d489f104714,f3732257-6df7-4c5b-8ef1-3ebdc3fcc547,Broccoli,02-06-2023,2,71.13,142.26
176e8170-d838-4f22-a2b2-10348d3a91a0,d934da45-158a-4db7-a84c-8d489f104714,79d60e6d-b624-4b5d-8f0d-6d2c41d22352,Sugar,02-06-2023,7,60.83,425.78
a805f477-ed3a-41dc-ada1-a55eea810cd3,207a3180-3461-41ba-b9ce-1c989de6f9d2,acae3c86-f51f-449b-bddf-05acd2935721,Potato,05-07-2023,9,27.13,244.13
2044348c-8bd1-4e38-80a1-d7328353309e,6cc8530d-ec06-45dc-91e7-93f33c5377b2,bf202d8c-cbe6-4a88-aac4-91e222de5a58,Tomato,03-04-2023,7,76.49,535.4
2044348c-8bd1-4e38-80a1-d7328353309e,6cc8530d-ec06-45dc-91e7-93f33c5377b2,9f609d6e-803b-4b72-8093-f19b11e2673f,Orange,03-04-2023,3,49.79,149.36
ff2ea618-ee76-44ab-9d50-4073ff361a1b,44549f80-49c8-4fa9-9d4d-91623f2884a1,ec9dd41c-7781-46b0-9870-1d32b17bc907,Flour,11-04-2023,10,11.72,117.24
ff2ea618-ee76-44ab-9d50-4073ff361a1b,44549f80-49c8-4fa9-9d4d-91623f2884a1,03b62fc9-9900-451b-bfb6-01b67c3ec167,Lentils,11-04-2023,4,123.95,495.81
ff2ea618-ee76-44ab-9d50-4073ff361a1b,44549f80-49c8-4fa9-9d4d-91623f2884a1,f3732257-6df7-4c5b-8ef1-3ebdc3fcc547,Broccoli,11-04-2023,5,160.21,801.06
ff2ea618-ee76-44ab-9d50-4073ff361a1b,44549f80-49c8-4fa9-9d4d-91623f2884a1,38fd49bf-94ab-4d57-b434-0b76999d9b7a,Apple,11-04-2023,1,151.29,151.29
ff2ea618-ee76-44ab-9d50-4073ff361a1b,44549f80-49c8-4fa9-9d4d-91623f2884a1,c4cf5b93-682a-433e-b5b5-06728d594cf3,Garlic,11-04-2023,4,102.78,411.13
ff2ea618-ee76-44ab-9d50-4073ff361a1b,44549f80-49c8-4fa9-9d4d-91623f2884a1,386278be-20f5-48ea-8a05-f1cdd64cf5b0,Strawberry,11-04-2023,9,66.38,597.38
eeec0846-e378-4576-ba60-8c57c09e4e34,83a14d74-f04e-4913-8612-40bdf3817889,ec9dd41c-7781-46b0-9870-1d32b17bc907,Flour,03-04-2023,10,74.9,748.98
eeec0846-e378-4576-ba60-8c57c09e4e34,83a14d74-f04e-4913-8612-40bdf3817889,38fd49bf-94ab-4d57-b434-0b76999d9b7a,Apple,03-04-2023,9,1.5,13.53
eeec0846-e378-4576-ba60-8c57c09e4e34,83a14d74-f04e-4913-8612-40bdf3817889,79d60e6d-b624-4b5d-8f0d-6d2c41d22352,Sugar,03-04-2023,10,43.81,438.12
eeec0846-e378-4576-ba60-8c57c09e4e34,83a14d74-f04e-4913-8612-40bdf3817889,c4cf5b93-682a-433e-b5b5-06728d594cf3,Garlic,03-04-2023,5,172.39,861.93
dd5dad9e-ebbc-4577-8417-061d73257325,834e44ef-17d3-4a32-a39b-8124cf90bf11,87640580-0fd9-43bc-a493-33192f4162c5,Watermelon,11-08-2023,4,223.5,893.98
dd5dad9e-ebbc-4577-8417-061d73257325,834e44ef-17d3-4a32-a39b-8124cf90bf11,79d60e6d-b624-4b5d-8f0d-6d2c41d22352,Sugar,11-08-2023,7,128.8,901.57
dd5dad9e-ebbc-4577-8417-061d73257325,834e44ef-17d3-4a32-a39b-8124cf90bf11,558e66e0-047e-4810-8200-a5cddc8c7c57,Pineapple,11-08-2023,9,74.1,666.93
dd5dad9e-ebbc-4577-8417-061d73257325,834e44ef-17d3-4a32-a39b-8124cf90bf11,c4cf5b93-682a-433e-b5b5-06728d594cf3,Garlic,11-08-2023,7,110.53,773.74
7ba12250-c3ab-4a5f-aac4-b14df83f0f64,275dcf95-9cb0-4281-a84e-16fdc4a3a0e1,f3732257-6df7-4c5b-8ef1-3ebdc3fcc547,Broccoli,22-03-2023,3,44.56,133.68
7ba12250-c3ab-4a5f-aac4-b14df83f0f64,275dcf95-9cb0-4281-a84e-16fdc4a3a0e1,d36d024f-3149-4494-af58-cc0b8df52a92,Mango,22-03-2023,8,60.01,480.08
7ba12250-c3ab-4a5f-aac4-b14df83f0f64,275dcf95-9cb0-4281-a84e-16fdc4a3a0e1,386278be-20f5-48ea-8a05-f1cdd64cf5b0,Strawberry,22-03-2023,6,161.54,969.25
7ba12250-c3ab-4a5f-aac4-b14df83f0f64,275dcf95-9cb0-4281-a84e-16fdc4a3a0e1,03b62fc9-9900-451b-bfb6-01b67c3ec167,Lentils,22-03-2023,9,11.07,99.67
e421c730-3b53-48e6-80b0-716b058a19cd,c997f418-34ae-433b-b8ed-aa47d6c28981,acae3c86-f51f-449b-bddf-05acd2935721,Potato,22-02-2023,5,26.28,131.38
e421c730-3b53-48e6-80b0-716b058a19cd,c997f418-34ae-433b-b8ed-aa47d6c28981,ec9dd41c-7781-46b0-9870-1d32b17bc907,Flour,22-02-2023,3,161.57,484.72
e421c730-3b53-48e6-80b0-716b058a19cd,c997f418-34ae-433b-b8ed-aa47d6c28981,e6fb1bab-d2a1-4daa-953c-c2f1fd6356bb,Pasta,22-02-2023,9,12.92,116.26
e421c730-3b53-48e6-80b0-716b058a19cd,c997f418-34ae-433b-b8ed-aa47d6c28981,c4cf5b93-682a-433e-b5b5-06728d594cf3,Garlic,22-02-2023,8,75.97,607.74
3a3f9dc7-66f9-4a5b-9348-582b6960733c,0c0609a4-4e2c-4a6f-9f8c-e513fb0b29ed,38fd49bf-94ab-4d57-b434-0b76999d9b7a,Apple,12-08-2023,7,124,867.98
3a3f9dc7-66f9-4a5b-9348-582b6960733c,0c0609a4-4e2c-4a6f-9f8c-e513fb0b29ed,c4cf5b93-682a-433e-b5b5-06728d594cf3,Garlic,12-08-2023,4,125.04,500.15
3a3f9dc7-66f9-4a5b-9348-582b6960733c,0c0609a4-4e2c-4a6f-9f8c-e513fb0b29ed,7676498c-893b-48dc-8b77-75c0bcf8787a,Carrot,12-08-2023,4,103.74,414.95
8998d043-1bde-4793-91bb-07bfbf126d7d,dbc1fe94-c3a3-4c7e-b380-018fc2b6a07e,8652e400-0be2-4ec1-84b9-82b47465aba5,Bread,15-03-2023,7,77.56,542.89
8998d043-1bde-4793-91bb-07bfbf126d7d,dbc1fe94-c3a3-4c7e-b380-018fc2b6a07e,b2328122-913d-4b70-9749-ff430a3af30d,Beans,15-03-2023,6,114.14,684.83
8998d043-1bde-4793-91bb-07bfbf126d7d,dbc1fe94-c3a3-4c7e-b380-018fc2b6a07e,9f609d6e-803b-4b72-8093-f19b11e2673f,Orange,15-03-2023,9,35.87,322.83
8998d043-1bde-4793-91bb-07bfbf126d7d,dbc1fe94-c3a3-4c7e-b380-018fc2b6a07e,38fd49bf-94ab-4d57-b434-0b76999d9b7a,Apple,15-03-2023,8,70.32,562.54
8998d043-1bde-4793-91bb-07bfbf126d7d,dbc1fe94-c3a3-4c7e-b380-018fc2b6a07e,558e66e0-047e-4810-8200-a5cddc8c7c57,Pineapple,15-03-2023,8,17.01,136.05
28e0550b-4e17-42f6-892e-f9dbbd02bf88,310d48b6-4f4b-4c95-ace2-14583a9849c3,38fd49bf-94ab-4d57-b434-0b76999d9b7a,Apple,30-03-2023,2,110.11,220.23
28e0550b-4e17-42f6-892e-f9dbbd02bf88,310d48b6-4f4b-4c95-ace2-14583a9849c3,06579e7f-38d8-4c42-8c83-93dd2f2d063b,Onion,30-03-2023,8,51.65,413.16
28e0550b-4e17-42f6-892e-f9dbbd02bf88,310d48b6-4f4b-4c95-ace2-14583a9849c3,b2328122-913d-4b70-9749-ff430a3af30d,Beans,30-03-2023,6,138.42,830.55
28e0550b-4e17-42f6-892e-f9dbbd02bf88,310d48b6-4f4b-4c95-ace2-14583a9849c3,386278be-20f5-48ea-8a05-f1cdd64cf5b0,Strawberry,30-03-2023,9,26.79,241.12
28e0550b-4e17-42f6-892e-f9dbbd02bf88,310d48b6-4f4b-4c95-ace2-14583a9849c3,0deaf92e-e104-4410-87b6-3194eb20b5cb,Grapes,30-03-2023,10,54.15,541.53
28e0550b-4e17-42f6-892e-f9dbbd02bf88,310d48b6-4f4b-4c95-ace2-14583a9849c3,79d60e6d-b624-4b5d-8f0d-6d2c41d22352,Sugar,30-03-2023,9,43.59,392.3
d6b6eb65-0c38-4750-a846-71b8dbe945d7,4d05d4b1-cc47-4c59-889a-76c49b2ef676,06579e7f-38d8-4c42-8c83-93dd2f2d063b,Onion,26-03-2023,4,10.81,43.24
d6b6eb65-0c38-4750-a846-71b8dbe945d7,4d05d4b1-cc47-4c59-889a-76c49b2ef676,a7d1e464-93b0-4db8-9aed-615885052475,Banana,26-03-2023,7,126.34,884.35
d6b6eb65-0c38-4750-a846-71b8dbe945d7,4d05d4b1-cc47-4c59-889a-76c49b2ef676,bf202d8c-cbe6-4a88-aac4-91e222de5a58,Tomato,26-03-2023,4,178.66,714.63
d6b6eb65-0c38-4750-a846-71b8dbe945d7,4d05d4b1-cc47-4c59-889a-76c49b2ef676,558e66e0-047e-4810-8200-a5cddc8c7c57,Pineapple,26-03-2023,4,169.39,677.55
34164c31-7e87-41ae-9b9b-8a5c6647c851,38fd51ec-603a-450a-b787-77e1cc4dbcc2,42098466-082c-4bc6-b625-2555f9505137,Cabbage,16-06-2023,9,68.93,620.35
34164c31-7e87-41ae-9b9b-8a5c6647c851,38fd51ec-603a-450a-b787-77e1cc4dbcc2,c4cf5b93-682a-433e-b5b5-06728d594cf3,Garlic,16-06-2023,10,45.01,450.05
2fd9a77c-9d7b-43be-89fb-5a523dd5487e,fc66ab57-d02b-4c12-8be9-9d61c7d70962,0deaf92e-e104-4410-87b6-3194eb20b5cb,Grapes,06-06-2023,6,9.96,59.74
2fd9a77c-9d7b-43be-89fb-5a523dd5487e,fc66ab57-d02b-4c12-8be9-9d61c7d70962,cbc28915-02f6-42c4-9db8-c0461fa9c989,Rice,06-06-2023,2,187.72,375.44
2fd9a77c-9d7b-43be-89fb-5a523dd5487e,fc66ab57-d02b-4c12-8be9-9d61c7d70962,79d60e6d-b624-4b5d-8f0d-6d2c41d22352,Sugar,06-06-2023,8,14.41,115.26
d26a8e17-14f5-4ef5-ae0a-e430904a2abd,c792c03f-0781-40c7-9387-3983d0a78e23,06579e7f-38d8-4c42-8c83-93dd2f2d063b,Onion,11-04-2023,7,107.6,753.19
d26a8e17-14f5-4ef5-ae0a-e430904a2abd,c792c03f-0781-40c7-9387-3983d0a78e23,38fd49bf-94ab-4d57-b434-0b76999d9b7a,Apple,11-04-2023,8,36.57,292.58
d26a8e17-14f5-4ef5-ae0a-e430904a2abd,c792c03f-0781-40c7-9387-3983d0a78e23,ec9dd41c-7781-46b0-9870-1d32b17bc907,Flour,11-04-2023,9,32.44,292
2f25eb06-8603-4676-9b2a-b58151d168a6,910d5982-59e7-47ea-bea6-0db4ee02e9dd,bf202d8c-cbe6-4a88-aac4-91e222de5a58,Tomato,13-05-2023,10,73.62,736.21
2f25eb06-8603-4676-9b2a-b58151d168a6,910d5982-59e7-47ea-bea6-0db4ee02e9dd,9f609d6e-803b-4b72-8093-f19b11e2673f,Orange,13-05-2023,7,50.58,354.06
6712c63c-43af-4777-a16f-48d8cae15362,6aebef8a-ac40-4822-b452-803b6a39d5d8,a7d1e464-93b0-4db8-9aed-615885052475,Banana,19-08-2023,5,195.79,978.96
6712c63c-43af-4777-a16f-48d8cae15362,6aebef8a-ac40-4822-b452-803b6a39d5d8,8652e400-0be2-4ec1-84b9-82b47465aba5,Bread,19-08-2023,5,103.94,519.69
6712c63c-43af-4777-a16f-48d8cae15362,6aebef8a-ac40-4822-b452-803b6a39d5d8,42098466-082c-4bc6-b625-2555f9505137,Cabbage,19-08-2023,2,125.92,251.83
a429329b-1738-4403-b13b-b23b9a504249,764e5cf3-2416-48f2-9871-e08b9c7b9a53,e6fb1bab-d2a1-4daa-953c-c2f1fd6356bb,Pasta,15-04-2023,3,133.07,399.21
a429329b-1738-4403-b13b-b23b9a504249,764e5cf3-2416-48f2-9871-e08b9c7b9a53,558e66e0-047e-4810-8200-a5cddc8c7c57,Pineapple,15-04-2023,3,195.66,586.98
a429329b-1738-4403-b13b-b23b9a504249,764e5cf3-2416-48f2-9871-e08b9c7b9a53,b2328122-913d-4b70-9749-ff430a3af30d,Beans,15-04-2023,6,115.37,692.21
a429329b-1738-4403-b13b-b23b9a504249,764e5cf3-2416-48f2-9871-e08b9c7b9a53,87640580-0fd9-43bc-a493-33192f4162c5,Watermelon,15-04-2023,4,184.11,736.43
c0a3049b-5a7f-4340-aae8-52b6655e8f5f,50164fd9-90fc-4334-8557-84f7f1614d48,8652e400-0be2-4ec1-84b9-82b47465aba5,Bread,18-07-2023,7,27.92,195.42
c0a3049b-5a7f-4340-aae8-52b6655e8f5f,50164fd9-90fc-4334-8557-84f7f1614d48,7676498c-893b-48dc-8b77-75c0bcf8787a,Carrot,18-07-2023,3,54.9,164.7
b4da7a55-724b-447b-8aca-18711af866ec,b3accd03-0d4b-436e-9fc4-330c23be3712,386278be-20f5-48ea-8a05-f1cdd64cf5b0,Strawberry,07-05-2023,6,76.81,460.87
b4da7a55-724b-447b-8aca-18711af866ec,b3accd03-0d4b-436e-9fc4-330c23be3712,38fd49bf-94ab-4d57-b434-0b76999d9b7a,Apple,07-05-2023,8,116.57,932.55
b4da7a55-724b-447b-8aca-18711af866ec,b3accd03-0d4b-436e-9fc4-330c23be3712,71619b83-21e3-41a5-9f4c-c59f143f58e7,Spaghetti,07-05-2023,7,90.99,636.9
b4da7a55-724b-447b-8aca-18711af866ec,b3accd03-0d4b-436e-9fc4-330c23be3712,0deaf92e-e104-4410-87b6-3194eb20b5cb,Grapes,07-05-2023,9,27.38,246.45
b4da7a55-724b-447b-8aca-18711af866ec,b3accd03-0d4b-436e-9fc4-330c23be3712,42098466-082c-4bc6-b625-2555f9505137,Cabbage,07-05-2023,8,72.48,579.85
8b8e52a4-cacd-4a5a-9675-609da1c7107a,9ab927f0-38d9-407c-82fc-34e216bedd91,cbc28915-02f6-42c4-9db8-c0461fa9c989,Rice,25-07-2023,8,29.48,235.87
8b8e52a4-cacd-4a5a-9675-609da1c7107a,9ab927f0-38d9-407c-82fc-34e216bedd91,8652e400-0be2-4ec1-84b9-82b47465aba5,Bread,25-07-2023,7,21.88,153.17
8b8e52a4-cacd-4a5a-9675-609da1c7107a,9ab927f0-38d9-407c-82fc-34e216bedd91,87640580-0fd9-43bc-a493-33192f4162c5,Watermelon,25-07-2023,1,16.41,16.41
0fd749f2-939a-4319-a0eb-79dd36f94fe2,c6086e15-610d-4c6a-911e-ad3a8020c947,06579e7f-38d8-4c42-8c83-93dd2f2d063b,Onion,04-06-2023,6,85.74,514.46
0fd749f2-939a-4319-a0eb-79dd36f94fe2,c6086e15-610d-4c6a-911e-ad3a8020c947,f3732257-6df7-4c5b-8ef1-3ebdc3fcc547,Broccoli,04-06-2023,6,60.12,360.74
0fd749f2-939a-4319-a0eb-79dd36f94fe2,c6086e15-610d-4c6a-911e-ad3a8020c947,0deaf92e-e104-4410-87b6-3194eb20b5cb,Grapes,04-06-2023,7,5.17,36.17
3081aae7-ac84-43d3-8f9d-a4c181f64b90,e7c3547b-15db-4c8d-9a9a-3925dd969597,e6fb1bab-d2a1-4daa-953c-c2f1fd6356bb,Pasta,19-07-2023,10,65.83,658.25
3081aae7-ac84-43d3-8f9d-a4c181f64b90,e7c3547b-15db-4c8d-9a9a-3925dd969597,71619b83-21e3-41a5-9f4c-c59f143f58e7,Spaghetti,19-07-2023,7,129.43,905.99
3081aae7-ac84-43d3-8f9d-a4c181f64b90,e7c3547b-15db-4c8d-9a9a-3925dd969597,d36d024f-3149-4494-af58-cc0b8df52a92,Mango,19-07-2023,9,16.17,145.54
3081aae7-ac84-43d3-8f9d-a4c181f64b90,e7c3547b-15db-4c8d-9a9a-3925dd969597,cbc28915-02f6-42c4-9db8-c0461fa9c989,Rice,19-07-2023,1,120.78,120.78
3081aae7-ac84-43d3-8f9d-a4c181f64b90,e7c3547b-15db-4c8d-9a9a-3925dd969597,bf202d8c-cbe6-4a88-aac4-91e222de5a58,Tomato,19-07-2023,6,158.56,951.36
3081aae7-ac84-43d3-8f9d-a4c181f64b90,e7c3547b-15db-4c8d-9a9a-3925dd969597,87640580-0fd9-43bc-a493-33192f4162c5,Watermelon,19-07-2023,4,193.46,773.82
9c7c7579-ca6b-42be-9757-bccb83e120f6,5ca9557a-1243-45a0-8da7-575e7e959f5d,ec9dd41c-7781-46b0-9870-1d32b17bc907,Flour,07-05-2023,3,176.97,530.9
9c7c7579-ca6b-42be-9757-bccb83e120f6,5ca9557a-1243-45a0-8da7-575e7e959f5d,03b62fc9-9900-451b-bfb6-01b67c3ec167,Lentils,07-05-2023,8,107.48,859.85
